row_number,transaction_id,transaction_reference,sender_wallet_address,receiver_wallet_address,sender_customer_id,receiver_customer_id,amount,transaction_fee,total_debit_amount,currency_code,status,created_at
"7941","ebcd5d08-3b4c-4fb4-aeec-1ee58f42621b","TX_1778167264943_23DF27C47664","ORG_WALLET_1778160279899_A1DC55243B7F","WALLET_1778146559160_44AE5F5A8DE82","ORG_f41a9b9ed2d64ef599b8a9ac","554069","47.69","0.04769","47.73769","USD","CONFIRMED","2026-05-07T15:21:04.943Z"
"7942","6ddeacc1-a65f-44be-8287-94f2bd0d5b39","TX_1778167264948_62C5BE247266","WALLET_1778153631813_640BB05C64D8D","ORG_WALLET_1778160270410_EEC9BBFE5154","629571","ORG_9f9a3d44b94a4515b31ff405","31.07","0.03107","31.10107","USD","CONFIRMED","2026-05-07T15:21:04.948Z"
"7943","f25a3160-80b5-4e0c-ab22-4b049cdd609c","TX_1778167264952_0F0993E4D2EF","ORG_WALLET_1778158080621_9D3B20D175BC1","ORG_WALLET_1778160274932_22FF89952550","ORG_1d0a64007d7149ba8b5a7aa3","ORG_3028e13c98ca4d07a3b5fa43","46.25","0.04625","46.29625","USD","CONFIRMED","2026-05-07T15:21:04.952Z"
"7944","79fe566c-fc2b-4fb3-b2b7-8a9fcf115d62","TX_1778167264957_CEC8A925BDE6","ORG_WALLET_1778160269547_3BA2D4A87165","ORG_WALLET_1778160276084_319BD1098BC9","ORG_08c99def34c34b7a943795e8","ORG_91c22bc167784571b4372d04","40.59","0.04059","40.63059","USD","CONFIRMED","2026-05-07T15:21:04.957Z"
"7945","c919cefa-616d-4fe2-ba5f-2a0450249277","TX_1778167264961_569723B0E94C","ORG_WALLET_1778160277450_8AAEAFBE7345","ORG_WALLET_1778160277118_C70DF08FF521","ORG_b603d78d287c474f87488af3","ORG_1ea32c1b16bc4f64adf2679b","42.43","0.04243","42.47243","USD","CONFIRMED","2026-05-07T15:21:04.961Z"
"7946","64cb1849-e901-45d1-9878-a01822066ff0","TX_1778167264965_E52ED91156E0","ORG_WALLET_1778160281587_7507D0163D18","WALLET_1778070501985_A574CF7592927","ORG_0130bc4c8a4f483db60b9a07","19","40.3","0.0403","40.3403","USD","CONFIRMED","2026-05-07T15:21:04.966Z"
"7947","e15afc4d-cc2f-4a10-bfc7-389ea3c761f5","TX_1778167264970_51C3014B5448","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_91c22bc167784571b4372d04","ORG_319431175959410eab0a0351","49.54","0.04954","49.58954","USD","CONFIRMED","2026-05-07T15:21:04.970Z"
"7948","eb981d09-9b31-48de-a432-8d2714a05be5","TX_1778167264975_D382A4A8F28C","WALLET_1778071441355_6612E1BB0599A","ORG_WALLET_1778160271420_10308936FCED","22","ORG_c657f0a890c74ef99b1652bf","47.95","0.04795","47.99795","USD","CONFIRMED","2026-05-07T15:21:04.975Z"
"7949","286f4919-537d-401c-90f4-1efb001a8456","TX_1778167264981_4BC52AC508AE","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_WALLET_1778160272769_FD7534EDEC66","ORG_7092abecea7a4c3ea5d476c2","ORG_ac4284f48d50479c9cabbf1e","13.79","0.01379","13.80379","USD","CONFIRMED","2026-05-07T15:21:04.981Z"
"7950","33292827-e2e5-4f7e-b1c5-23b3eb87c4dc","TX_1778167264986_7EEF51856EE7","ORG_WALLET_1778160270161_15BA2E79E909","ORG_WALLET_1778160275671_04596EB26676","ORG_1389028bc1614aaa99dcd487","ORG_cb4afdce1d614e709ea35423","28.26","0.02826","28.28826","USD","CONFIRMED","2026-05-07T15:21:04.986Z"
"7951","5b266df7-c2c3-4625-bb78-b801d24e5f0b","TX_1778167264991_E3F8C398BDD2","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160283376_55A249691809","ORG_96abde570dc346cb8fa1c4f8","ORG_b93dc1ec5bed4bd3ab3f2bae","25.42","0.02542","25.44542","USD","CONFIRMED","2026-05-07T15:21:04.991Z"
"7952","55fc8ff2-2a50-4d55-9c71-d78fa7675bfa","TX_1778167264996_19CF7FAF5A15","ORG_WALLET_1778160283212_04E49AAB0147","ORG_WALLET_1778160270161_15BA2E79E909","ORG_c11a6f2d78c941cea491491c","ORG_1389028bc1614aaa99dcd487","41.13","0.04113","41.17113","USD","CONFIRMED","2026-05-07T15:21:04.996Z"
"7953","51864523-1553-4416-a4db-cb27eda7c92c","TX_1778167265001_BD2537E3D55C","WALLET_1778153695898_3575061710329","ORG_WALLET_1778160269349_7AA905F368B7","693779","ORG_d960392e058d4b21ae6e9131","31.34","0.03134","31.37134","USD","CONFIRMED","2026-05-07T15:21:05.001Z"
"7954","6877fe33-a565-4c96-94fa-3509bc9c0dbb","TX_1778167265006_2D0AF06F6B92","ORG_WALLET_1778160280723_76881A40B86C","ORG_WALLET_1778160277199_E35225A60825","ORG_ffb1b562e6c24779bc734630","ORG_27c30d81ee7a4fb88450f457","23.25","0.02325","23.27325","USD","CONFIRMED","2026-05-07T15:21:05.006Z"
"7955","7d2d9268-de4a-49e4-98b3-bce2ef8bdf22","TX_1778167265012_0D34D6789AC0","WALLET_1778160871693_0EA008B15BECE","ORG_WALLET_1778160280889_D1B162DB74C8","900478","ORG_7e715dea8d62490097b33a3b","4.34","0.00434","4.34434","USD","CONFIRMED","2026-05-07T15:21:05.012Z"
"7956","5258e8f0-c51b-49aa-a7fc-b3118ba74de3","TX_1778167265017_AC13984C79DA","ORG_WALLET_1778160280723_76881A40B86C","WALLET_1778158164274_EEBF658010844","ORG_ffb1b562e6c24779bc734630","900476","46.55","0.04655","46.59655","USD","CONFIRMED","2026-05-07T15:21:05.017Z"
"7957","757e7d3c-e4c1-47de-85fc-cd8fb669bf8f","TX_1778167265022_D24A43588FFD","ORG_WALLET_1778160283128_A2CB665268B0","WALLET_1778158164274_EEBF658010844","ORG_7eb988a91e6c46b0b85aae07","900476","34.6","0.0346","34.6346","USD","CONFIRMED","2026-05-07T15:21:05.022Z"
"7958","4b23acb4-06da-4b77-b531-446fb2de0f66","TX_1778167265026_C927F8ADB624","ORG_WALLET_1778160281228_62BF0507BF95","WALLET_1778146559160_44AE5F5A8DE82","ORG_875af1ba8fb94bc4b83fad9f","554069","11.72","0.01172","11.73172","USD","CONFIRMED","2026-05-07T15:21:05.026Z"
"7959","85edf555-2444-4a8d-b6a9-a786d127cf7c","TX_1778167265031_2A3F6B9AE430","WALLET_1778066536214_1CCF535AA5CB2","ORG_WALLET_1778160272855_D00C90A0E963","11","ORG_bae3ca8533f14130b6d9ed30","12.49","0.01249","12.50249","USD","CONFIRMED","2026-05-07T15:21:05.031Z"
"7960","0d0bbb64-aa38-4a71-a127-4f8b87ff54b2","TX_1778167265035_C35BA9B9734F","ORG_WALLET_1778160275671_04596EB26676","ORG_WALLET_1778160275423_53316FAFBA7A","ORG_cb4afdce1d614e709ea35423","ORG_3e2627c9b50d4224b7ce732a","28.75","0.02875","28.77875","USD","CONFIRMED","2026-05-07T15:21:05.035Z"
"7961","4c373868-b631-4296-b8a5-aadd1114faa8","TX_1778167265040_845AAE447C29","ORG_WALLET_1778160274429_B7A0D258D0C2","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_ee8a6761bdfa493095c2f4d2","ORG_7092abecea7a4c3ea5d476c2","10.86","0.01086","10.87086","USD","CONFIRMED","2026-05-07T15:21:05.040Z"
"7962","04f5729a-eaa9-4f6c-9e31-dde52935a8b1","TX_1778167265044_21B8D3E3B4FA","ORG_WALLET_1778160278656_2AA9E6362FDE","ORG_WALLET_1778160278912_34CD89FC56F8","ORG_8121c92f968d451094666b4d","ORG_ec29df2c50c64390af553958","49.9","0.0499","49.9499","USD","CONFIRMED","2026-05-07T15:21:05.044Z"
"7963","b79c009e-435e-4027-8817-7e8a1a061e99","TX_1778167265049_C73C3E03C2BB","ORG_WALLET_1778160278130_FD9398A28CB7","ORG_WALLET_1778160270828_FCD6A452F375","ORG_663382d38d544ef9b9ebb2c7","ORG_6a112b620a3b4d9db1c1b50d","26.93","0.02693","26.95693","USD","CONFIRMED","2026-05-07T15:21:05.049Z"
"7964","97e857f2-f3a1-4d9a-9a2a-607f82e329ab","TX_1778167265053_185B6E157CDB","ORG_WALLET_1778160278130_FD9398A28CB7","ORG_WALLET_1778160282538_2FB7C9E73DEE","ORG_663382d38d544ef9b9ebb2c7","ORG_6328ec72b8d1427a882a8d14","17.03","0.01703","17.04703","USD","CONFIRMED","2026-05-07T15:21:05.053Z"
"7965","dc0ecccb-c1ea-4e90-b635-4fde4c1ade62","TX_1778167265057_F4D0FDD3466B","ORG_WALLET_1778160277948_02E3D888EC83","ORG_WALLET_1778160281399_E2C38644A950","ORG_da6ada1190384d80bd40ae29","ORG_b11bbcf3ec4b4e0680428a05","30.78","0.03078","30.81078","USD","CONFIRMED","2026-05-07T15:21:05.057Z"
"7966","52e90a45-046e-44cc-865e-81dfcfdfad73","TX_1778167265062_EA8E3AD13447","ORG_WALLET_1778160274346_C1801622C4F1","ORG_WALLET_1778160273104_AC5499EBB8DB","ORG_eb4457964c8e4d2c85073cbc","ORG_90b640dac1aa4692a7678e4e","43.47","0.04347","43.51347","USD","CONFIRMED","2026-05-07T15:21:05.062Z"
"7967","052f9b13-635d-44c6-b45b-0330493711e0","TX_1778167265066_E1502D9D535A","ORG_WALLET_1778160281672_AC2B16ED3152","ORG_WALLET_1778160278215_9B0E7B324524","ORG_ca5644b10bba4f4bb4d442cd","ORG_23c3b1e647eb4bf9ae6d36a7","27.87","0.02787","27.89787","USD","CONFIRMED","2026-05-07T15:21:05.066Z"
"7968","df529093-ce62-4a32-8f0a-c9c69a465cb8","TX_1778167265071_F42B6E1A1BDB","ORG_WALLET_1778160270494_527614AD5ED1","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_52501adb75e9456880834763","ORG_7165931dc11d448fbc2f29f4","28.12","0.02812","28.14812","USD","CONFIRMED","2026-05-07T15:21:05.071Z"
"7969","0542eb8d-4b69-409a-b748-30dd84d9c0a1","TX_1778167265075_AE760BE23F30","ORG_WALLET_1778160281587_7507D0163D18","ORG_WALLET_1778160280313_BC5103AB96CB","ORG_0130bc4c8a4f483db60b9a07","ORG_383affa12a9d41fba9370e9c","47.91","0.04791","47.95791","USD","CONFIRMED","2026-05-07T15:21:05.075Z"
"7970","0deab403-b6f4-42b5-96f9-d78b55228aa1","TX_1778167265079_6F29A382C47F","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160272004_218D14D9D927","ORG_8b82065a06c744edb8815cb9","ORG_9e0677e9cdda4332a318f099","32.26","0.03226","32.29226","USD","CONFIRMED","2026-05-07T15:21:05.079Z"
"7971","41c9ec7a-6307-4fd9-a58f-11e9d3615fe4","TX_1778167265083_57F40312D9EF","ORG_WALLET_1778160277780_7B2360B8CA09","ORG_WALLET_1778160274850_C8FA65D01C69","ORG_a676d43c972f45ff882825e6","ORG_9334ac8c5d4b490fa13c098f","18.47","0.01847","18.48847","USD","CONFIRMED","2026-05-07T15:21:05.083Z"
"7972","5f790e26-b73a-4471-96f5-eb47e2e5e91d","TX_1778167265087_44214D9C9F29","ORG_WALLET_1778160281228_62BF0507BF95","ORG_WALLET_1778160269819_4C4BAD6CD589","ORG_875af1ba8fb94bc4b83fad9f","ORG_bbc3a46f4c964cf397cfedac","10.16","0.01016","10.17016","USD","CONFIRMED","2026-05-07T15:21:05.087Z"
"7973","827f1852-b215-4d7b-93bc-63dc584029b7","TX_1778167265091_F718E7467534","ORG_WALLET_1778160271503_26D7F9F47165","ORG_WALLET_1778160274346_C1801622C4F1","ORG_3284baf117844e8289acfa39","ORG_eb4457964c8e4d2c85073cbc","18.4","0.0184","18.4184","USD","CONFIRMED","2026-05-07T15:21:05.091Z"
"7974","168e524a-9710-497d-8659-da9a02ffc7d8","TX_1778167265096_DD5EDF3F8742","ORG_WALLET_1778160276947_D26E37C2F505","ORG_WALLET_1778160280975_445C3B87B0E4","ORG_a9a322e9d1e743aca1161f69","ORG_7afe70881d4b4bf698b08a22","3.56","0.00356","3.56356","USD","CONFIRMED","2026-05-07T15:21:05.096Z"
"7975","2e6e5eca-3e5e-48d1-8c44-edc12adb470a","TX_1778167265100_72D43C4182A3","WALLET_1778153695898_3575061710329","ORG_WALLET_1778160275753_082C4EAF7EAE","693779","ORG_adf8170288c4481488d92098","10.85","0.01085","10.86085","USD","CONFIRMED","2026-05-07T15:21:05.100Z"
"7976","a1bffcb5-b557-41cd-be5e-a1cc684c4f26","TX_1778167265104_1C41FAC56A52","ORG_WALLET_1778160271837_0C82F2D95DA1","WALLET_1778071441355_6612E1BB0599A","ORG_b2c0e26bc8e4438380730970","22","6.28","0.00628","6.28628","USD","CONFIRMED","2026-05-07T15:21:05.104Z"
"7977","67cf0a22-f7a7-4ab5-a949-775425ba0108","TX_1778167265109_D6A8E8EC1221","ORG_WALLET_1778160271588_5AEBB5495957","ORG_WALLET_1778160276331_4051DC1CA743","ORG_ecce5b9c9b2d4c3aaf74df2b","ORG_3a9b9c870e0640eeb07e124b","37.88","0.03788","37.91788","USD","CONFIRMED","2026-05-07T15:21:05.109Z"
"7978","404dde69-b358-4dfd-8d6a-aa02f22bbba5","TX_1778167265116_6FAC032D1372","ORG_WALLET_1778160271922_7B17C247593D","ORG_WALLET_1778160275589_C9E67150825E","ORG_65c1186c01ec473e8828d351","ORG_63e743b83e9d4500b9679527","43.21","0.04321","43.25321","USD","CONFIRMED","2026-05-07T15:21:05.116Z"
"7979","59111131-72a2-476d-b7ed-6e0b2fff0ac7","TX_1778167265122_5AA247B4816B","ORG_WALLET_1778160272683_71FAC55E21B5","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_e09e5d36254c4580a291d44a","ORG_319431175959410eab0a0351","7.62","0.00762","7.62762","USD","CONFIRMED","2026-05-07T15:21:05.122Z"
"7980","b7685a17-24cc-47be-aa8b-1fcaa81dc79b","TX_1778167265127_967BDA190AF2","ORG_WALLET_1778160270079_0C0EAE39BC93","ORG_WALLET_1778160278032_16437CB118C2","ORG_fdc6ce67a3af4909bf689efd","ORG_67419309808345279b5259d7","27.22","0.02722","27.24722","USD","CONFIRMED","2026-05-07T15:21:05.127Z"
"7981","a9989472-8d71-48da-8300-8247f0c8339d","TX_1778167265132_930E4B61A654","ORG_WALLET_1778160281399_E2C38644A950","ORG_WALLET_1778160279241_D1D6C1B2EAAB","ORG_b11bbcf3ec4b4e0680428a05","ORG_a86f8c15d8ce4214ae8d4b54","18.11","0.01811","18.12811","USD","CONFIRMED","2026-05-07T15:21:05.132Z"
"7982","77bbb7ce-5008-4bae-9a20-4c327d222d7e","TX_1778167265137_3B7525FA1D5A","ORG_WALLET_1778160278483_35C5D56EB87C","ORG_WALLET_1778160270161_15BA2E79E909","ORG_324af165c31348f89951e21f","ORG_1389028bc1614aaa99dcd487","48.93","0.04893","48.97893","USD","CONFIRMED","2026-05-07T15:21:05.137Z"
"7983","49266ad9-d1db-40ed-b8ae-02244c60c2bc","TX_1778167265142_CC95CCCD004F","ORG_WALLET_1778160282372_B62DC72D41CD","ORG_WALLET_1778160278215_9B0E7B324524","ORG_390298c5f209426d9b91ea2b","ORG_23c3b1e647eb4bf9ae6d36a7","3.08","0.00308","3.08308","USD","CONFIRMED","2026-05-07T15:21:05.142Z"
"7984","052f5358-d72a-4f58-ac92-fdf4dd65d2ef","TX_1778167265146_391F9F8C8985","WALLET_1778146559160_44AE5F5A8DE82","ORG_WALLET_1778160276669_B5FBDAD5E398","554069","ORG_9e23f808f3544113a4ba0620","43.62","0.04362","43.66362","USD","CONFIRMED","2026-05-07T15:21:05.146Z"
"7985","143edcc5-8537-41c0-8ff6-f6a4857d659d","TX_1778167265150_36C76D6715F7","ORG_WALLET_1778160270662_8E867A418388","ORG_WALLET_1778160275178_6BFE22ABCAE0","ORG_9497e6ea72dd46399b5fce26","ORG_f8763b870e3945858dab1964","33.75","0.03375","33.78375","USD","CONFIRMED","2026-05-07T15:21:05.150Z"
"7986","da2df70e-0ea8-4f2b-ae77-4b4c17211e48","TX_1778167265155_A1A9BF5AA3ED","ORG_WALLET_1778160278300_D29F97057D02","ORG_WALLET_1778160271420_10308936FCED","ORG_fd7b8664935248b5999f8970","ORG_c657f0a890c74ef99b1652bf","18.14","0.01814","18.15814","USD","CONFIRMED","2026-05-07T15:21:05.155Z"
"7987","e47ecaa5-8eb5-46b7-a3d5-6c7fc6a99875","TX_1778167265160_546AC3BE7E5C","WALLET_1778066885551_3953C6C1EF125","ORG_WALLET_1778160277036_D88468BE2F0D","12","ORG_602f8a0e45d24e59815b6795","3.08","0.00308","3.08308","USD","CONFIRMED","2026-05-07T15:21:05.160Z"
"7988","0999d771-787d-49ca-9c54-06837adeafc5","TX_1778167265164_B13EBA8DE739","ORG_WALLET_1778160272855_D00C90A0E963","ORG_WALLET_1778160277780_7B2360B8CA09","ORG_bae3ca8533f14130b6d9ed30","ORG_a676d43c972f45ff882825e6","5.23","0.00523","5.23523","USD","CONFIRMED","2026-05-07T15:21:05.164Z"
"7989","ec6ce905-1887-470b-9673-6e5b0eb2ba3b","TX_1778167265169_33D06AC2729D","ORG_WALLET_1778160275836_D546B4A6AA4D","ORG_WALLET_1778160280889_D1B162DB74C8","ORG_6cca990bda20451bb3b152ba","ORG_7e715dea8d62490097b33a3b","47.92","0.04792","47.96792","USD","CONFIRMED","2026-05-07T15:21:05.169Z"
"7990","e1946c0e-a5b1-439d-9d2d-95ec64e181cf","TX_1778167265174_7336A0858D64","ORG_WALLET_1778160276494_506DC7CD27D4","ORG_WALLET_1778160282706_E877F04E8A8C","ORG_03290d8bceec4c578406b6ff","ORG_2de29862c3dc42e7ac2411df","26.38","0.02638","26.40638","USD","CONFIRMED","2026-05-07T15:21:05.174Z"
"7991","d96ade18-fd98-48c2-87c8-a3e0d7dec8dc","TX_1778167265180_3A3E8017AA54","WALLET_1778066536214_1CCF535AA5CB2","ORG_WALLET_1778160282622_50BBD01DB0E0","11","ORG_7165931dc11d448fbc2f29f4","11.83","0.01183","11.84183","USD","CONFIRMED","2026-05-07T15:21:05.180Z"
"7992","db387e46-62e9-4569-a165-a9b9d6a251f4","TX_1778167265184_748EFAE36784","WALLET_1778139950788_F2A29AB7B72B7","ORG_WALLET_1778160269349_7AA905F368B7","21","ORG_d960392e058d4b21ae6e9131","29.74","0.02974","29.76974","USD","CONFIRMED","2026-05-07T15:21:05.184Z"
"7993","5aaa2a62-9fbf-47ac-9b0b-6cb0b29c99b2","TX_1778167265188_AC770EBBF113","ORG_WALLET_1778160283212_04E49AAB0147","ORG_WALLET_1778160272855_D00C90A0E963","ORG_c11a6f2d78c941cea491491c","ORG_bae3ca8533f14130b6d9ed30","29.11","0.02911","29.13911","USD","CONFIRMED","2026-05-07T15:21:05.188Z"
"7994","22b6d736-7906-4971-85a0-d7e534866a0c","TX_1778167265192_7EB83AA4F65C","ORG_WALLET_1778160277866_C651D9A96A38","WALLET_1778067139764_D220C5EF78856","ORG_c97a5bd146424af892b521b5","13","25.42","0.02542","25.44542","USD","CONFIRMED","2026-05-07T15:21:05.192Z"
"7995","52b01b8e-666f-4a2d-98cb-1b5901846703","TX_1778167265196_625AC9887FFE","WALLET_1778160871693_0EA008B15BECE","ORG_WALLET_1778160271503_26D7F9F47165","900478","ORG_3284baf117844e8289acfa39","26.65","0.02665","26.67665","USD","CONFIRMED","2026-05-07T15:21:05.196Z"
"7996","da730b00-01c6-4f50-b9c1-d886f8a75344","TX_1778167265200_367B48282D41","ORG_WALLET_1778160275341_7016E58B21CB","ORG_WALLET_1778160283458_0920F8B3705D","ORG_ba1f38d427344ade8b8000aa","ORG_94651c45d31b407fad86b7ef","30.44","0.03044","30.47044","USD","CONFIRMED","2026-05-07T15:21:05.200Z"
"7997","7c5e1c32-94cd-40eb-886a-4e8ac2e639e9","TX_1778167265204_68B9025D8C30","ORG_WALLET_1778160274599_128BAE8501ED","ORG_WALLET_1778160281940_C938801D48CF","ORG_5d7ccd0921bf4a349d193ef4","ORG_db20c1255ff54714bcf79451","39.96","0.03996","39.99996","USD","CONFIRMED","2026-05-07T15:21:05.204Z"
"7998","7dbb8eb0-70de-4d17-b70b-49ac763ae5f3","TX_1778167265208_88CD6359CE0F","ORG_WALLET_1778160276947_D26E37C2F505","ORG_WALLET_1778160276166_F5F14DB4910B","ORG_a9a322e9d1e743aca1161f69","ORG_85042eae537c4c1cb51c1e84","13.71","0.01371","13.72371","USD","CONFIRMED","2026-05-07T15:21:05.208Z"
"7999","5dae078e-f669-4e90-849b-518ea6e73fcb","TX_1778167265212_A6358524D76C","ORG_WALLET_1778160279982_912AFF7751A5","ORG_WALLET_1778160270662_8E867A418388","ORG_0516915df7d441f2b287f550","ORG_9497e6ea72dd46399b5fce26","25.99","0.02599","26.01599","USD","CONFIRMED","2026-05-07T15:21:05.212Z"
"8000","c48064a7-7b6d-41df-96be-ef8cdacbc058","TX_1778167265215_ECCFC6024A33","ORG_WALLET_1778160277450_8AAEAFBE7345","ORG_WALLET_1778160283046_9BD4F086F512","ORG_b603d78d287c474f87488af3","ORG_4583de686dcd47b699bf4049","28.07","0.02807","28.09807","USD","CONFIRMED","2026-05-07T15:21:05.215Z"
"8001","75f1ae0f-33a4-442e-9257-6b7c31847de8","TX_1778167265219_5A953DFB036F","WALLET_1778143333918_F039E75D04FE3","ORG_WALLET_1778160281852_844849EF2828","311287","ORG_3fd58db1eff04be0b03a5642","38.62","0.03862","38.65862","USD","CONFIRMED","2026-05-07T15:21:05.219Z"
"8002","f8594c91-09bf-490b-9c17-36b18505cea3","TX_1778167265223_686FE4091C31","ORG_WALLET_1778160281852_844849EF2828","ORG_WALLET_1778160278996_A269C7AD8721","ORG_3fd58db1eff04be0b03a5642","ORG_1f8d33ab9ab44b54bd42620f","45.81","0.04581","45.85581","USD","CONFIRMED","2026-05-07T15:21:05.223Z"
"8003","2b348f0e-9f33-4cfc-aa3b-0da332c8086b","TX_1778167265228_FBC5B80A0480","ORG_WALLET_1778160274346_C1801622C4F1","ORG_WALLET_1778160270662_8E867A418388","ORG_eb4457964c8e4d2c85073cbc","ORG_9497e6ea72dd46399b5fce26","33.08","0.03308","33.11308","USD","CONFIRMED","2026-05-07T15:21:05.228Z"
"8004","68d26556-6c13-4489-b081-03bb8f535ec1","TX_1778167265231_F26BC81040AF","ORG_WALLET_1778160277450_8AAEAFBE7345","ORG_WALLET_1778160282964_AC07329D4648","ORG_b603d78d287c474f87488af3","ORG_3265ae8f978f4b7d9d6e5fa9","12.7","0.0127","12.7127","USD","CONFIRMED","2026-05-07T15:21:05.231Z"
"8005","6f78b3fa-8a31-4357-a5f3-45963491e279","TX_1778167265235_39BB44B3E10A","WALLET_1778154970895_D82B934E18EF1","ORG_WALLET_1778160281672_AC2B16ED3152","900475","ORG_ca5644b10bba4f4bb4d442cd","49.35","0.04935","49.39935","USD","CONFIRMED","2026-05-07T15:21:05.235Z"
"8006","ca9784d2-727f-42df-942b-ff13e20282c1","TX_1778167265238_99E30CE92F11","ORG_WALLET_1778160270410_EEC9BBFE5154","ORG_WALLET_1778160277281_E7A1D5DF049D","ORG_9f9a3d44b94a4515b31ff405","ORG_3dec97d5b52e4315a8dc28ee","39.47","0.03947","39.50947","USD","CONFIRMED","2026-05-07T15:21:05.238Z"
"8007","ec37146a-1d5d-4a6a-aec8-03a1c88396ae","TX_1778167265242_8A48F9312F08","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160271922_7B17C247593D","ORG_96abde570dc346cb8fa1c4f8","ORG_65c1186c01ec473e8828d351","26.84","0.02684","26.86684","USD","CONFIRMED","2026-05-07T15:21:05.242Z"
"8008","0c4cf848-4374-49b7-b6ce-03c41fdc3901","TX_1778167265246_C5F10EEE4132","WALLET_1778153906827_07651C59B5DEE","ORG_WALLET_1778160279817_5EFE6A9486F3","900473","ORG_9ba2d7575584423586bec8a3","24.75","0.02475","24.77475","USD","CONFIRMED","2026-05-07T15:21:05.246Z"
"8009","569058cf-0df0-4700-a2ea-40d40db5c404","TX_1778167265250_2DB010942417","ORG_WALLET_1778160273522_42531C1DB4E5","ORG_WALLET_1778160276166_F5F14DB4910B","ORG_3c6c51517af94cb69ea0a094","ORG_85042eae537c4c1cb51c1e84","35.17","0.03517","35.20517","USD","CONFIRMED","2026-05-07T15:21:05.250Z"
"8010","17e0521e-caaf-4dfe-8b07-79c379c2a2de","TX_1778167265254_DDABEF906057","WALLET_1778153631813_640BB05C64D8D","ORG_WALLET_1778160272683_71FAC55E21B5","629571","ORG_e09e5d36254c4580a291d44a","1.9","0.0019","1.9019","USD","CONFIRMED","2026-05-07T15:21:05.254Z"
"8011","2c6f32b2-c9bb-4915-afa4-c3de0f0e9d53","TX_1778167265259_A0F7667D1EFA","ORG_WALLET_1778160275505_F41736F76EA9","ORG_WALLET_1778160269455_E26051935907","ORG_3e4a83201e5b4f7dbdb74422","ORG_631c51145ae141e2a709d288","2.99","0.00299","2.99299","USD","CONFIRMED","2026-05-07T15:21:05.259Z"
"8012","c181413d-bbce-4be5-a2da-2a90d0eb6b4a","TX_1778167265264_484E91268050","ORG_WALLET_1778160279982_912AFF7751A5","ORG_WALLET_1778160271754_0357D97220C1","ORG_0516915df7d441f2b287f550","ORG_25fbaf76c088457a8422b979","3.97","0.00397","3.97397","USD","CONFIRMED","2026-05-07T15:21:05.264Z"
"8013","0dda2e07-34ba-4944-a947-44a899772b8c","TX_1778167265268_348881C01657","WALLET_1778067488069_3704C026E691","ORG_WALLET_1778160276576_57F1AE36B2AC","17","ORG_bebd64d6740044d1bb3a41b9","44.81","0.04481","44.85481","USD","CONFIRMED","2026-05-07T15:21:05.268Z"
"8014","a6c6785e-b13f-4201-b367-8c3b5b45bf6a","TX_1778167265273_02B0C4876A07","ORG_WALLET_1778160269239_48CD73B4012D","ORG_WALLET_1778160275919_BDF031F0A6D4","ORG_27d97e5a920d445294b83bef","ORG_6e9b7fd7d6a84f5d89e1f07a","20.05","0.02005","20.07005","USD","CONFIRMED","2026-05-07T15:21:05.273Z"
"8015","6e889938-453c-4838-8842-36163153421c","TX_1778167265278_F56F767702E5","WALLET_1778067202023_7BFE17ECAE335","ORG_WALLET_1778160278032_16437CB118C2","16","ORG_67419309808345279b5259d7","1.59","0.00159","1.59159","USD","CONFIRMED","2026-05-07T15:21:05.278Z"
"8016","c82fee19-6b85-46c0-b7f0-7f07ae739d69","TX_1778167265285_0351B3176556","ORG_WALLET_1778160272855_D00C90A0E963","ORG_WALLET_1778160280559_426B10463347","ORG_bae3ca8533f14130b6d9ed30","ORG_714136041c8c450e87db5646","37.88","0.03788","37.91788","USD","CONFIRMED","2026-05-07T15:21:05.285Z"
"8017","049fbe10-3737-40fc-8108-99bae1f78120","TX_1778167265290_F958293E186A","ORG_WALLET_1778160270079_0C0EAE39BC93","ORG_WALLET_1778160275260_2FA5B71E69EF","ORG_fdc6ce67a3af4909bf689efd","ORG_36825afef0744860ab8035f2","13.9","0.0139","13.9139","USD","CONFIRMED","2026-05-07T15:21:05.290Z"
"8018","d119390b-53ae-4e1d-add7-ae43e8ce33db","TX_1778167265295_93BDE0243D4A","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_WALLET_1778160278996_A269C7AD8721","ORG_b2c0e26bc8e4438380730970","ORG_1f8d33ab9ab44b54bd42620f","41.66","0.04166","41.70166","USD","CONFIRMED","2026-05-07T15:21:05.295Z"
